_id,score,magnitude,date
936879984102146048,0,0.1,1512204569255
936879984609673217,0.3,0.6,1512204569376
936879993719681024,0,0.3,1512204571548
936879995053514752,0,0.3,1512204571866
936879998090096640,-0.6,0.6,1512204572590
936879998505332736,0,0,1512204572689
936879998832599040,0.1,0.6,1512204572767
936879999927250945,0.1,0.4,1512204573028
936880000858333185,0,0,1512204573250
936880001663635457,0.6,0.6,1512204573442
936880000996753408,0.4,0.4,1512204573283
936880002141847553,0,0.1,1512204573556
936880002032844800,0.1,0.2,1512204573530
936880004545134592,0,0.3,1512204574129
936880005795028993,0.1,0.1,1512204574427
936880007200194563,0,0.1,1512204574762
936880010509479937,0,0.4,1512204575551
936880012287815680,0.4,0.4,1512204575975
936880011717390337,0.3,0.3,1512204575839
936880013080543232,0.4,0.4,1512204576164
936880012782837760,0.5,0.5,1512204576093
936880015379087362,0,0.3,1512204576712
936880016486367233,0.1,0.8,1512204576976
936880018583568384,0,0,1512204577476
936880019397255168,-0.2,0.2,1512204577670
936880019250352128,0.3,0.3,1512204577635
936880019640430592,0,0.3,1512204577728
936880019808296960,0,0,1512204577768
936880021712465920,-0.1,0.1,1512204578222
936880022249291776,0,0.3,1512204578350
936880025764110336,0.4,0.4,1512204579188
936880026972073984,0.2,0.7,1512204579476
936880023549526016,0.2,1.1,1512204578660
936880027601219584,0.4,0.4,1512204579626
936880027672625152,0,0.3,1512204579643
936880031166369792,0,0.3,1512204580476
936880031615238144,0,0,1512204580583
936880031531352065,0,0.3,1512204580563
936880033360068608,0,0,1512204580999
936880033603272705,0,0.3,1512204581057
936880033884356609,0,0.3,1512204581124
936880035373318144,0.1,0.1,1512204581479
936880037445353472,0.8,0.8,1512204581973
936880036585467904,0.1,0.1,1512204581768
936880039513153536,0.8,0.8,1512204582466
936880039768948736,0,0,1512204582527
936880040544837633,0,0.3,1512204582712
936880042281353217,0.3,0.3,1512204583126
936880042851704832,0,0,1512204583262
936880043921260544,0,0,1512204583517
936880046085611522,-0.1,0.1,1512204584033
936880045926133760,-0.1,0.1,1512204583995
936880046257479682,0.2,0.8,1512204584074
936880046710562816,0,0.3,1512204584182
936880046379220992,-0.1,0.1,1512204584103
936880049956859904,0.6,0.6,1512204584956
936880049810059264,0,0.3,1512204584921
936880050493825024,0,0.1,1512204585084
936880052700028928,0,0,1512204585610
936880057728909312,0,0.1,1512204586809
936880058223943680,0.9,0.9,1512204586927
936880058106494976,0,0.1,1512204586899
936880060706914304,0,0.5,1512204587519
936880061470277632,-0.5,0.5,1512204587701
936880061185122304,-0.2,0.2,1512204587633
936880064087470080,0,0.3,1512204588325
936880064456679425,0.4,0.4,1512204588413
936880065136099328,-0.3,1.1,1512204588575
936880066817957888,0.1,0.2,1512204588976
936880068437032960,0,0,1512204589362
936880069540061185,0,0.3,1512204589625
936880070504865794,0.2,0.4,1512204589855
936880070815182848,-0.6,0.6,1512204589929
936880072388050944,0.4,0.4,1512204590304
936880073117900801,0.2,1.1,1512204590478
936880076200714240,0.3,0.6,1512204591213
936880076158676994,0.2,0.5,1512204591203
936880077224034304,0,0.3,1512204591457
936880080558571521,0,0,1512204592252
936880081464541187,0.2,0.2,1512204592468
936880083205111808,0.1,1,1512204592883
936880083549040640,0,0.3,1512204592965
936880084438224896,0.8,0.8,1512204593177
936880087839817728,0,0.6,1512204593988
936880088087281665,0,0.3,1512204594047
936880088485789696,0.1,0.4,1512204594142
936880088406147074,0.2,0.5,1512204594123
936880092168388610,-0.1,0.3,1512204595020
936880092533309440,0,0.3,1512204595107
936880093066018817,-0.5,0.5,1512204595234
936880095913840640,0.6,0.6,1512204595913
936880098816307206,0.1,0.8,1512204596605
936880101014192129,0.5,0.5,1512204597129
936880099026018305,0,0.7,1512204596655
936880102876442624,0.3,0.3,1512204597573
936880105221079040,0,1.2,1512204598132
936880106768818178,0.5,1.5,1512204598501
936880107532066817,0.1,0.8,1512204598683
936880111374049282,0.2,0.2,1512204599599
936880114247147520,0.6,0.6,1512204600284
936880115694239744,0.3,0.3,1512204600629
936880117946621953,0,0,1512204601166
936880117355134976,-0.3,0.9,1512204601025
936880121885200384,-0.3,0.3,1512204602105
936880123109765120,0.1,0.4,1512204602397
936880124888211456,-0.1,0.3,1512204602821
936880123428577280,0.2,0.4,1512204602473
936880121855688705,0,0.2,1512204602098
936880122216382473,-0.1,0.2,1512204602184
936880126196826112,0,0,1512204603133
936880127157268480,0.8,0.8,1512204603362
936880127366987776,0,0,1512204603412
936880128063188993,0,0,1512204603578
936880130168799232,0.2,0.5,1512204604080
936880130454036481,0,0.3,1512204604148
936880129871028225,0.8,0.8,1512204604009
936880130890260484,0,0,1512204604252
936880130214920192,0,0,1512204604091
936880131540361221,0.3,0.6,1512204604407
936880132547010560,0,0,1512204604647
936880129455693824,-0.1,0.1,1512204603910
936880134283452419,0.8,0.8,1512204605061
936880131955507201,0.6,0.6,1512204604506
936880135315193856,0.7,0.7,1512204605307
936880136279830528,0.4,0.4,1512204605537
936880136456060928,0,0.7,1512204605579
936880137445896193,0.6,0.6,1512204605815
936880138393812992,0.3,0.6,1512204606041
936880136246329344,0,0,1512204605529
936880140100890624,0.3,0.3,1512204606448
936880139236814848,0.6,0.6,1512204606242
936880141149519872,-0.3,0.3,1512204606698
936880141971492866,0,0.3,1512204606894
936880136699260929,-0.1,0.1,1512204605637
936880142965620737,0.1,0.2,1512204607131
936880142994980866,0.9,0.9,1512204607138
936880142936195073,0.4,0.4,1512204607124
936880141120049153,0.1,0.3,1512204606691
936880144857251840,-0.3,0.3,1512204607582
936880146098692098,0,0.3,1512204607878
936880146002329601,-0.1,0.1,1512204607855
936880147545833473,0.8,0.8,1512204608223
936880146560061440,-0.3,0.3,1512204607988
936880149139660802,0,0.1,1512204608603
936880144748130306,0.8,0.8,1512204607556
936880148393050113,-0.4,0.4,1512204608425
936880148669804544,-0.6,0.6,1512204608491
936880149852602369,0.1,0.2,1512204608773
936880150188146689,0.1,0.5,1512204608853
936880150074888192,0,0.3,1512204608826
936880150590791681,-0.1,0.3,1512204608949
936880151442333698,-0.2,0.6,1512204609152
936880152604053505,-0.1,0.1,1512204609429
936880153438838784,0,0.5,1512204609628
936880153820463104,0,0,1512204609719
936880152591548417,0,0,1512204609426
936880155389149189,0,0,1512204610093
936880155766616064,0.3,0.3,1512204610183
936880156467109888,0.2,1,1512204610350
936880157276520448,0.2,1.8,1512204610543
936880158715154433,-0.1,0.5,1512204610886
936880160153903106,0,0,1512204611229
936880163580649477,0,0.2,1512204612046
936880162917965824,0.8,0.8,1512204611888
936880163836510208,0.3,0.6,1512204612107
936880165749010432,0,0,1512204612563
936880166269214722,-0.2,0.4,1512204612687
936880166088843265,0,0.2,1512204612644
936880168123080709,0,0,1512204613129
936880168592818176,0.2,0.2,1512204613241
936880167875633154,0.4,0.9,1512204613070
936880168131469313,0,0,1512204613131
936880168856985600,0.7,0.7,1512204613304
936880169385574400,0.3,0.6,1512204613430
936880170077536261,0,0.7,1512204613595
936880170740334592,0.1,0.8,1512204613753
936880173105868800,-0.1,0.1,1512204614317
936880172288040960,0.1,0.4,1512204614122
936880173844086784,0.5,1.1,1512204614493
936880170874445828,0.2,1.1,1512204613785
936880177144926208,-0.2,0.5,1512204615280
936880181364396032,0.2,1.2,1512204616286
936880177925128192,0.2,1.1,1512204615466
936880181360214016,0.4,1.4,1512204616285
936880183105032193,0.2,0.5,1512204616701
936880184765976579,-0.3,0.8,1512204617097
936880184694775808,0,0.3,1512204617080
936880185562898432,0,0.4,1512204617287
936880186414338048,0,0,1512204617490
936880188146647040,0,0,1512204617903
936880189123960832,0,0,1512204618136
936880189841141760,0.4,0.8,1512204618307
936880189836898304,0,0.2,1512204618306
936880193502715904,0.1,0.2,1512204619180
936880191623782400,0.2,1.3,1512204618732
936880195625041925,0,0.2,1512204619686
936880197252431872,0.2,0.4,1512204620074
936880197915123714,-0.2,0.6,1512204620232
936880201740328961,0.9,0.9,1512204621144
936880203778764801,0.7,0.7,1512204621630
936880206723166210,0,0,1512204622332
936880206958100480,0.1,0.1,1512204622388
936880206995849217,0,0,1512204622397
936880207490715649,0,0,1512204622515
936880208090562560,0.1,0.9,1512204622658
936880210070290434,0.1,0.2,1512204623130
936880210665914368,0,0,1512204623272
936880211039100928,0.6,1.3,1512204623361
936880211798323200,0,0.3,1512204623542
936880213513846786,0,0.3,1512204623951
936880215778660352,0,0.3,1512204624491
936880217808764928,0.1,0.2,1512204624975
936880218622517248,0.4,0.8,1512204625169
936880218924449792,0.2,0.5,1512204625241
936880220820217856,0,0.1,1512204625693
936880223743647744,0.3,0.3,1512204626390
936880224091779073,-0.3,0.8,1512204626473
936880225186545665,0.4,0.8,1512204626734
936880227409567745,0.1,0.2,1512204627264
936880227992485888,0,0,1512204627403
936880228370038784,-0.2,0.5,1512204627493
936880229921972224,0,0,1512204627863
936880229431181312,0.9,0.9,1512204627746
936880230400016385,0,0,1512204627977
936880232455274497,-0.7,0.7,1512204628467
936880232614658049,0,0.4,1512204628505
936880232409133056,0.8,0.8,1512204628456
936880236049793025,0,0.3,1512204629324
936880234153984000,0,0.7,1512204628872
936880236733521921,0.2,0.5,1512204629487
936880240571203587,0,1.5,1512204630402
936880241594720256,-0.3,1.3,1512204630646
936880245507887105,0,0.1,1512204631579
936880245440897025,0.3,0.8,1512204631563
936880248867536896,0.2,0.7,1512204632380
936880248582311936,0,0.3,1512204632312
936880249848991745,0,0,1512204632614
936880251350630400,0,0.1,1512204632972
936880252185219072,0,0.3,1512204633171
936880250323009537,-0.1,0.1,1512204632727
936880252688535557,0,0.2,1512204633291
936880256270471170,-0.3,0.9,1512204634145
936880258308964358,0,0.2,1512204634631
936880258950639616,-0.7,0.7,1512204634784
936880259340713984,0,0.1,1512204634877
936880259462414336,0.1,0.8,1512204634906
936880259227459584,-0.1,0.1,1512204634850
936880260250869760,0,0.3,1512204635094
936880260351590400,0,0.5,1512204635118
936880260913577985,0,0.2,1512204635252
936880260871622657,0,0.3,1512204635242
936880260766883841,0,0.1,1512204635217
936880264092950529,0,0.3,1512204636010
936880266324217856,-0.9,0.9,1512204636542
936880267561594881,0,0.6,1512204636837
936880269226737664,0.2,0.7,1512204637234
936880272590610432,0.8,0.8,1512204638036
936880272921960448,0.7,0.7,1512204638115
936880273161043968,0.8,0.8,1512204638172
936880276101259264,0,0.3,1512204638873
936880276398936064,0,0.3,1512204638944
936880276541661184,0,0.1,1512204638978
936880277342711809,0,0.3,1512204639169
936880279377010688,0,0.3,1512204639654
936880281629233152,0.3,0.6,1512204640191
936880285580267520,0.4,0.8,1512204641133
936880286226190338,0.3,0.3,1512204641287
936880287253897218,0,0.3,1512204641532
936880288013021184,0.1,0.7,1512204641713
936880289179058176,0.1,1,1512204641991
936880289317392385,0.9,0.9,1512204642024
936880290525360134,0,0,1512204642312
936880291242688512,0,0.3,1512204642483
936880291565600768,-0.1,0.1,1512204642560
936880291636953088,-0.1,0.1,1512204642577
936880292849000450,0.1,1.3,1512204642866
936880293109055491,0.4,1.3,1512204642928
936880294325391360,-0.3,0.3,1512204643218
936880295025917952,0,1.1,1512204643385
936880297928355841,0,0,1512204644077
936880297899048960,0.3,1.1,1512204644070
936880299127873536,0,0,1512204644363
936880299387916291,0.4,1.3,1512204644425
936880300767850498,0,0.3,1512204644754
936880301485076480,0,0.2,1512204644925
936880301241876481,0,0.3,1512204644867
936880301338279936,0.3,1.4,1512204644890
936880301631946752,0,0,1512204644960
936880302022041600,0.1,0.1,1512204645053
936880302303068160,0.8,0.8,1512204645120
936880303527702528,0.3,1.1,1512204645412
936880303750049792,0.1,0.8,1512204645465
936880304001712128,0,0.3,1512204645525
936880304500785152,0.4,0.4,1512204645644
936880301560578048,0.2,1.1,1512204644943
936880307134799872,-0.4,0.4,1512204646272
936880310473572358,0,0.3,1512204647068
936880311211671552,0,0.3,1512204647244
936880312948178945,0.2,0.4,1512204647658
936880316106469376,0,0.3,1512204648411
936880316609806336,0.2,0.2,1512204648531
936880317209624578,0,0.3,1512204648674
936880318690164737,0,0.3,1512204649027
936880321143889920,0.9,0.9,1512204649612
936880322490253312,0.9,0.9,1512204649933
936880323014492161,0.1,0.2,1512204650058
936880322448203778,0.3,0.3,1512204649923
936880324276920321,0,0.3,1512204650359
936880325568839680,0,0.3,1512204650667
936880325665292289,0,0.1,1512204650690
936880326386761728,0,0.8,1512204650862
936880328638992384,0,0.3,1512204651399
936880328760635394,0.1,0.4,1512204651428
936880329414950913,0,0,1512204651584
936880331570823168,0,0,1512204652098
936880331768020992,0,0,1512204652145
936880334641045504,-0.4,0.4,1512204652830
936880336130019329,-0.3,0.8,1512204653185
936880336964743169,0.1,0.3,1512204653384
936880337195483137,0,0.5,1512204653439
936880338827075584,0.2,0.4,1512204653828
936880339359752193,0,0.3,1512204653955
936880339963625472,0.4,0.4,1512204654099
936880340513169408,0,0.3,1512204654230
936880341062631425,0,0.3,1512204654361
936880343126228993,-0.1,0.3,1512204654853
936880344241881089,0,0.2,1512204655119
936880345068158978,-0.3,0.3,1512204655316
936880347072970752,0.6,0.6,1512204655794
936880346829697024,0.1,0.5,1512204655736
936880347949686784,0.3,0.3,1512204656003
936880349879005186,0.2,0.9,1512204656463
936880349933531141,0,0.1,1512204656476
936880346766835713,0.2,1.1,1512204655721
936880352093548544,0,1.3,1512204656991
936880355281211392,-0.2,0.5,1512204657751
936880355860103168,0.1,0.3,1512204657889
936880356522827776,0.1,1,1512204658047
936880356719968257,0,0.1,1512204658094
936880356891832320,0,0.3,1512204658135
936880357042823169,0.6,1.9,1512204658171
936880358385057792,0.1,0.9,1512204658491
936880358569664517,0.8,0.8,1512204658535
936880358598983681,0,0,1512204658542
936880361111371776,0,0,1512204659141
936880361958543360,0,0,1512204659343
936880363279749120,0,0.1,1512204659658
936880363208445952,0.5,1,1512204659641
936880365620174848,0.4,1.3,1512204660216
936880368627490818,0,0.2,1512204660933
936880372490444800,0,0.3,1512204661854
936880373023195139,0,0,1512204661981
936880373564186625,0,0.3,1512204662110
936880373606244352,0,0.1,1512204662120
936880374809948160,0.1,0.1,1512204662407
936880376319852546,0,0.1,1512204662767
936880376693235712,0,0,1512204662856
936880376940707840,0,0,1512204662915
936880378085646337,0,0.3,1512204663188
936880378668654592,0.3,0.6,1512204663327
936880378664468480,0,0.3,1512204663326
936880379058778113,-0.1,0.1,1512204663420
936880380283568130,0,0,1512204663712
936880380405202945,0,0,1512204663741
936880377389498368,0.1,1.4,1512204663022
936880382380617728,0.1,0.3,1512204664212
936880382724661250,0.5,0.5,1512204664294
936880382628073473,0.3,0.3,1512204664271
936880385039917056,0.6,1.2,1512204664846
936880384960163840,0.1,0.3,1512204664827
936880386050727937,-0.2,0.2,1512204665087
936880384716894210,0,0.1,1512204664769
936880388038782977,-0.1,0.1,1512204665561
936880389158707200,-0.8,1.6,1512204665828
936880387963228160,0.2,0.2,1512204665543
936880391654223872,0,0,1512204666423
936880393688453122,-0.2,0.6,1512204666908
936880395374673921,0,0.1,1512204667310
936880397446606848,-0.2,0.2,1512204667804
936880398365163520,0.3,0.6,1512204668023
936880399199825920,0,0.3,1512204668222
936880399988416518,0.6,1.9,1512204668410
936880400516898816,0,0,1512204668536
936880402353889281,0,0.8,1512204668974
936880403624816640,0,0.8,1512204669277
936880403524096000,0,0.1,1512204669253
936880405868769280,-0.5,0.5,1512204669812
936880407420723200,0.7,0.7,1512204670182
936880408129544192,0.2,0.2,1512204670351
936880408569905152,0.2,0.7,1512204670456
936880408687284225,0,0,1512204670484
936880411266891777,-0.1,0.5,1512204671099
936880414538440704,0.1,0.3,1512204671879
936880417638039552,0.1,0.3,1512204672618
936880417973592064,0,0.3,1512204672698
936880418397175808,0.1,0.3,1512204672799
936880422662807552,-0.3,0.3,1512204673816
936880423879110657,0.4,0.9,1512204674106
936880425204514818,0,0.3,1512204674422
936880427335278592,0.1,0.3,1512204674930
936880428501295105,0.1,0.8,1512204675208
936880430124384257,-0.1,0.6,1512204675595
936880430862573569,0,0,1512204675771
936880433194704896,-0.2,0.4,1512204676327
936880435115606016,0,0.5,1512204676785
936880435203776514,0,0.1,1512204676806
936880435501547522,0.1,0.1,1512204676877
936880435681902592,0.1,0.3,1512204676920
936880435904233472,-0.2,0.2,1512204676973
936880436176830464,0,0,1512204677038
936880438110437377,0.3,0.3,1512204677499
936880437028204544,0.2,1.1,1512204677241
936880440979292161,0.2,0.5,1512204678183
936880441394479104,0,0.1,1512204678282
936880441616777216,-0.5,0.5,1512204678335
936880445865705473,-0.1,0.1,1512204679348
936880448873029632,0,0.3,1512204680065
936880447748947969,0,0.1,1512204679797
936880449044889600,0.1,0.8,1512204680106
936880450554945536,0.2,0.5,1512204680466
936880450638774272,0.1,0.3,1512204680486
936880452672954368,-0.7,0.7,1512204680971
936880453239291904,0,0.3,1512204681106
936880455281909761,0.7,0.7,1512204681593
936880455902642177,0,0.7,1512204681741
936880456435359745,0.3,0.6,1512204681868
936880456909205511,0,0.1,1512204681981
936880459140575234,-0.3,0.8,1512204682513
936880459308417024,-0.2,0.4,1512204682553
936880463800557568,0,0.1,1512204683624
936880464651943936,0.7,0.7,1512204683827
936880465255862277,-0.5,0.5,1512204683971
936880468535910407,0,0.1,1512204684753
936880467613069312,0.2,0.2,1512204684533
936880470142283776,0.1,0.1,1512204685136
936880471270506496,-0.1,0.4,1512204685405
936880471887118336,0.3,0.6,1512204685552
936880472503676928,0.2,0.2,1512204685699
936880472583372800,0,0,1512204685718
936880474034651137,0,1.4,1512204686064
936880474164625409,0.1,0.5,1512204686095
936880478623219714,0,0,1512204687158
936880479029960706,0,0.3,1512204687255
936880479277539329,0,0.3,1512204687314
936880481554989057,0,0.3,1512204687857
936880480560979968,0,0.1,1512204687620
936880481408188416,0,0.3,1512204687822
936880481336885248,0.1,0.2,1512204687805
936880482360336396,0.2,0.2,1512204688049
936880483090120710,0,0.2,1512204688223
936880483090120704,0.1,0.1,1512204688223
936880483438178304,0.1,0.8,1512204688306
936880483748560898,0,0.3,1512204688380
936880484197416965,0,0.3,1512204688487
936880487531823104,-0.4,0.9,1512204689282
936880489268371456,0.1,0.2,1512204689696
936880491864539136,0,0,1512204690315
936880492967706626,0.1,0.2,1512204690578
936880493571608576,0.1,0.6,1512204690722
936880493936615424,0,0,1512204690809
936880494725099520,0,0,1512204690997
936880494825717760,-0.3,0.3,1512204691021
936880494251089920,0,0.4,1512204690884
936880495106736129,-0.3,0.7,1512204691088
936880495995916288,0.4,0.9,1512204691300
936880496058949634,-0.2,0.6,1512204691315
936880499523325952,0,0.3,1512204692141
936880501788254208,0,0.3,1512204692681
936880502325239809,0.8,0.8,1512204692809
936880502111211520,0.2,0.2,1512204692758
936880507194712064,0.2,0.8,1512204693970
936880507731681281,0,0.1,1512204694098
936880503193403393,-0.1,0.5,1512204693016
936880509111517184,0,0.3,1512204694427
936880508180430849,0,0,1512204694205
936880510462074880,0.2,0.5,1512204694749
936880510764064768,-0.6,0.6,1512204694821
936880512769056768,0.2,0.2,1512204695299
936880517898629122,0.2,0.2,1512204696522
936880519630921737,0,0.3,1512204696935
936880520738119680,-0.1,0.5,1512204697199
936880521082105856,-0.3,0.3,1512204697281
936880521946177536,0.1,0.7,1512204697487
936880522692739072,0.6,0.6,1512204697665
936880523997089792,0,0,1512204697976
936880525314220032,0.2,0.4,1512204698290
936880525763002368,0,0.3,1512204698397
936880526467547137,0.3,0.7,1512204698565
936880526840836099,-0.7,0.7,1512204698654
936880527004418048,0,0.3,1512204698693
936880526991826945,0.2,0.4,1512204698690
936880527537090560,0,0.3,1512204698820
936880527893598208,0,0.7,1512204698905
936880528455696384,0.6,1.2,1512204699039
936880528711598081,0.2,0.4,1512204699100
936880528044597248,0.1,0.1,1512204698941
936880529084899328,0,0.3,1512204699189
936880529965592578,0,0.6,1512204699399
936880530259243009,0.2,0.4,1512204699469
936880532645752833,-0.1,0.5,1512204700038
936880532582891521,0.3,0.6,1512204700023
936880533128146944,0.2,0.4,1512204700153
936880533618831360,0.2,0.4,1512204700270
936880534134730754,0,0.1,1512204700393
936880535132979201,0.2,0.4,1512204700631
936880536932433920,0.2,0.4,1512204701060
936880537284722691,0,0.1,1512204701144
936880538715013121,0.3,0.7,1512204701485
936880537007824896,0.2,1.1,1512204701078
936880540610846720,0,0,1512204701937
936880540971548673,0.2,0.2,1512204702023
936880542095613952,-0.5,0.5,1512204702291
936880541521010691,-0.1,0.9,1512204702154
936880542854688770,0,0.3,1512204702472
936880546222706688,0,0.1,1512204703275
936880547409694720,0.1,0.8,1512204703558
936880547682332672,0,0.3,1512204703623
936880546839330816,0.1,0.3,1512204703422
936880548311531520,0.1,0.1,1512204703773
936880549074952193,0.2,0.2,1512204703955
936880548697456642,0,0.7,1512204703865
936880551083905024,0.8,0.8,1512204704434
936880551696277504,0.2,0.6,1512204704580
936880552258322438,-0.1,0.5,1512204704714
936880553357328385,-0.1,0.5,1512204704976
936880553705402371,0,0.3,1512204705059
936880554246422529,0,0.1,1512204705188
936880554691018754,0,0.3,1512204705294
936880557174042624,0.6,0.6,1512204705886
936880558725984256,0.5,0.5,1512204706256
936880561523638272,0,0.3,1512204706923
936880563750805505,0,0.3,1512204707454
936880565004804098,-0.5,0.5,1512204707753
936880565361373184,0,0.3,1512204707838
936880564895850496,0.2,0.8,1512204707727
936880565386493952,0,0.3,1512204707844
936880566015635456,0.2,0.4,1512204707994
936880569169801218,0,0.2,1512204708746
936880568645513216,0,0,1512204708621
936880567760568321,0.2,0.5,1512204708410
936880570587496448,0,0,1512204709084
936880571128483840,0.9,1.8,1512204709213
936880571199905792,0.1,1,1512204709230
936880573255106560,0,0,1512204709720
936880575436136449,0.1,0.8,1512204710240
936880575910051841,0,0.3,1512204710353
936880577805828096,0,0.1,1512204710805
936880578883829760,0.3,1.1,1512204711062
936880579571617793,0,0,1512204711226
936880579856932866,0,0.3,1512204711294
936880580200767488,0.2,0.8,1512204711376
936880580993597442,-0.3,0.9,1512204711565
936880581534654464,0.1,0.6,1512204711694
936880581333229573,0,0,1512204711646
936880583644299266,0.1,0.1,1512204712197
936880584307048448,0,0.3,1512204712355
936880584726425602,0,0,1512204712455
936880584588107776,0,0.2,1512204712422
936880585460531202,0.1,0.2,1512204712630
936880585657565184,0.4,0.4,1512204712677
936880586723016704,0,0,1512204712931
936880587721269248,0,0,1512204713169
936880587570274305,0.1,0.4,1512204713133
936880587847098368,0,0.3,1512204713199
936880588157415424,0,0,1512204713273
936880587956150272,0.2,0.2,1512204713225
936880588606226432,0,0.3,1512204713380
936880589193461760,0,0,1512204713520
936880589008809986,0,0.3,1512204713476
936880589503840256,0,0.3,1512204713594
936880592360108033,-0.3,1.4,1512204714275
936880571736776705,0,0.3,1512204709358
936880591181512704,0.2,0.2,1512204713994
936880589965221888,0.1,0.3,1512204713704
936880594545340416,0,0,1512204714796
936880595019251713,0.1,0.1,1512204714909
936880593136005120,0,0,1512204714460
936880595841400832,0,0.3,1512204715105
936880597498073088,0.4,0.8,1512204715500
936880598118842368,0,0.1,1512204715648
936880598383071233,0.4,0.4,1512204715711
936880596017545217,0.2,1.1,1512204715147
936880600153075713,0,0.3,1512204716133
936880601809829896,0.6,1.2,1512204716528
936880604410396672,0.3,0.3,1512204717148
936880609657438208,0.3,0.6,1512204718399
936880613121867776,0.2,0.2,1512204719225
936880614816366592,0.1,0.8,1512204719629
936880618687700992,0.2,0.2,1512204720552
936880619992133632,0.2,0.2,1512204720863
936880620294172672,0,0.1,1512204720935
936880621221117952,0.1,1.5,1512204721156
936880621653131264,0,0,1512204721259
936880621451743232,0.2,0.2,1512204721211
936880621955117056,-0.2,0.2,1512204721331
936880622244544512,-0.8,0.8,1512204721400
936880621875376129,0,0.3,1512204721312
936880623091724289,0,0,1512204721602
936880623502860289,0.1,0.4,1512204721700
936880623955853314,0.3,1.1,1512204721808
936880624610066432,0,0.3,1512204721964
936880627114053632,-0.2,0.2,1512204722561
936880625235009536,0,0.1,1512204722113
936880630385688576,0.4,0.4,1512204723341
936880630004047877,0,0,1512204723250
936880630192730112,0.4,0.4,1512204723295
936880632868757504,0,0,1512204723933
936880633460137984,-0.3,0.3,1512204724074
936880630943510528,0.4,0.4,1512204723474
936880634257063936,0,0,1512204724264
936880634676383745,0.1,0.3,1512204724364
936880635225845760,0,0.2,1512204724495
936880635561459715,0.2,0.2,1512204724575
936880636282863619,0.8,0.8,1512204724747
936880633560698880,-0.1,0.6,1512204724098
936880639533400064,0.2,0.2,1512204725522
936880623817334784,0.4,1.3,1512204721775
936880640946946048,0,0.3,1512204725859
936880641441873920,0.1,0.4,1512204725977
936880641685073920,0.1,0.3,1512204726035
936880642230435840,0.8,0.8,1512204726165
936880642960195584,0,0,1512204726339
936880644361093121,0.1,0.1,1512204726673
936880645074067458,0.2,0.2,1512204726843
936880645313249280,0.4,0.4,1512204726900
936880645363531776,-0.6,0.6,1512204726912
936880646927958016,0,0.1,1512204727285
936880647418781696,0,0,1512204727402
936880646999326720,0.6,0.6,1512204727302
936880641035051008,0.6,1.2,1512204725880
936880647817256960,0,0.3,1512204727497
936880648358313985,0,0.1,1512204727626
936880648559640576,0.2,1.2,1512204727674
936880649595584514,0,0,1512204727921
936880651256467456,-0.1,0.1,1512204728317
936880651168464901,0.1,0.8,1512204728296
936880651835392000,0.3,0.3,1512204728455
936880651017392128,-0.3,0.3,1512204728260
936880649889185792,0.2,0.2,1512204727991
936880653458477058,0.4,0.4,1512204728842
936880652045004800,0.3,0.3,1512204728505
936880654230233088,0.4,0.4,1512204729026
936880658084872194,0,0.3,1512204729945
936880658114232322,0,0.3,1512204729952
936880658554667008,0.1,0.9,1512204730057
936880659292864512,-0.2,0.2,1512204730233
936880661146714112,0,0.1,1512204730675
936880661368946690,0,0.3,1512204730728
936880661507346432,0.3,0.3,1512204730761
936880662656643073,0.2,0.2,1512204731035
936880660672741377,0,0,1512204730562
936880663612944384,-0.1,0.2,1512204731263
936880664191762437,0.1,0.1,1512204731401
936880664414076931,0,0.3,1512204731454
936880662220439552,-0.6,0.6,1512204730931
936880664497885189,-0.6,0.6,1512204731474
936880664762245122,0,0,1512204731537
936880665324175360,0,0.3,1512204731671
936880665659715585,0.4,1.2,1512204731751
936880664741273607,0,0.3,1512204731532
936880666158931969,0.6,1.9,1512204731870
936880666574069761,0.4,0.9,1512204731969
936880667194880000,0,0.3,1512204732117
936880668704784384,-0.1,0.6,1512204732477
936880669136846848,0.9,0.9,1512204732580
936880670684585984,0.4,0.4,1512204732949
936880670789402624,0.1,0.7,1512204732974
936880673062756353,-0.1,0.1,1512204733516
936880673222098944,-0.3,0.3,1512204733554
936880673528299520,0,0.3,1512204733627
936880673947770880,0,0.1,1512204733727
936880676669865987,0,0.3,1512204734376
936880677236097026,0,0.3,1512204734511
936880677009555456,-0.6,0.6,1512204734457
936880678016135168,0.2,1.1,1512204734697
936880681505890305,0.6,0.6,1512204735529
936880682638360577,0,0.3,1512204735799
936880682554441728,-0.1,0.3,1512204735779
936880683695316993,0,0.2,1512204736051
936880685360414720,-0.3,0.3,1512204736448
936880686513786880,0.1,0.8,1512204736723
936880686878793728,0,0.3,1512204736810
936880687860371456,0,0.3,1512204737044
936880687809835008,0.4,1.6,1512204737032
936880686949994497,0.2,0.2,1512204736827
936880688728481792,0.5,0.5,1512204737251
936880688174809089,0,0,1512204737119
936880689131040769,-0.4,0.4,1512204737347
936880689227509760,0,1.1,1512204737370
936880689319854080,0,0.5,1512204737392
936880690884370432,0,0.1,1512204737765
936880690649432064,0,0.3,1512204737709
936880692541104128,0.2,0.5,1512204738160
936880690334801920,0,0.7,1512204737634
936880692859768833,0,0.1,1512204738236
936880693455478784,0.1,0.2,1512204738378
936880695133093888,0.3,0.6,1512204738778
936880695263162368,0,0,1512204738809
